Date,Maximum Temprature (°C),Minimum Temprature (°C),Wind Speed (km/h),Wind Direction,Amount of Rain (mm),Humidity (%),Cloud Coverage (%),Pressure (mb)
2019-12-02,14,5,9,SE,0.0,62,23,1022
2019-12-03,16,6,8,SSE,9.0,80,64,1018
2019-12-04,13,8,7,E,1.8,76,18,1022
2019-12-05,11,3,9,ESE,13.9,77,48,1026
2019-12-06,15,6,6,SE,0.3,77,63,1024
2019-12-07,15,12,5,S,50.7,89,79,1019
2019-12-08,15,9,4,SSW,0.1,83,21,1020
2019-12-09,15,7,6,SE,0.4,72,30,1014
2019-12-10,11,9,7,ESE,25.1,87,87,1008
2019-12-11,13,7,8,E,0.7,75,45,1008
2019-12-12,13,6,6,SSE,0.7,75,52,1006
2019-12-13,13,7,12,SSE,4.5,78,50,1000
2019-12-14,12,6,8,S,34.9,84,46,998
2019-12-15,16,7,5,SSE,0.0,73,8,1018
2019-12-16,17,8,6,SE,0.0,72,7,1025
2019-12-17,18,8,7,SE,0.0,76,2,1026
2019-12-18,16,8,6,SE,0.0,76,58,1027
2019-12-19,16,8,8,SE,0.0,63,57,1026
2019-12-20,15,10,10,SSE,6.0,82,48,1020
2019-12-21,15,10,16,SSE,16.2,84,38,1013
2019-12-22,14,10,20,S,71.7,90,67,1000
2019-12-23,13,8,15,W,34.4,85,44,998
2019-12-24,11,7,10,NW,0.4,76,13,1009
2019-12-25,10,3,4,S,0.5,76,18,1013
2019-12-26,11,3,5,SSW,0.0,71,7,1017
2019-12-27,10,2,4,SSE,0.0,69,28,1020
2019-12-28,8,2,9,ENE,0.0,59,11,1020
2019-12-29,7,1,11,ENE,0.0,54,9,1023
2019-12-30,7,-1,10,ENE,0.0,53,25,1027
2019-12-31,11,-1,6,S,0.0,55,8,1028
2020-01-01,11,1,6,E,0.0,49,14,1025
2020-01-02,11,2,7,SSE,0.0,50,0,1030
2020-01-03,10,2,4,SSE,0.0,47,10,1026
2020-01-04,10,6,3,S,0.0,54,24,1021
2020-01-05,9,2,8,ESE,2.1,61,61,1019
2020-01-06,6,0,11,NE,0.0,52,3,1021
2020-01-07,8,0,8,ENE,0.0,48,0,1023
2020-01-08,10,2,6,SSE,0.0,44,0,1026
2020-01-09,9,3,5,S,0.0,49,6,1027
2020-01-10,9,4,4,SSW,0.0,54,32,1024
2020-01-11,9,5,4,S,0.0,63,60,1023
2020-01-12,11,6,5,SSE,0.5,75,76,1026
2020-01-13,12,5,6,S,0.0,70,16,1027
2020-01-14,13,6,5,SSE,0.0,70,4,1024
2020-01-15,13,7,5,SSE,0.0,68,0,1024
2020-01-16,12,7,4,S,0.0,61,0,1024
2020-01-17,13,7,4,SSE,0.0,59,1,1024
2020-01-18,10,5,5,SSW,0.0,65,34,1023
2020-01-19,11,6,5,S,0.3,78,45,1022
2020-01-20,12,5,6,SE,0.0,66,10,1034
2020-01-21,12,4,6,SSE,0.0,51,10,1039
2020-01-22,10,5,4,SSW,0.0,52,8,1031
2020-01-23,13,5,5,ESE,0.0,61,1,1027
2020-01-24,14,5,7,S,0.0,56,1,1031
2020-01-25,13,6,7,SSE,0.0,76,36,1027
2020-01-26,14,8,7,S,0.1,73,43,1023
2020-01-27,11,8,3,SSE,41.6,91,88,1017
2020-01-28,13,6,7,SSW,1.8,80,62,1017
2020-01-29,13,8,14,SSW,8.4,77,72,1013
2020-01-30,13,8,5,WSW,5.9,79,47,1019
2020-01-31,14,6,7,SE,0.0,58,7,1021
2020-02-01,14,7,5,S,0.0,73,8,1020
2020-02-02,14,8,4,S,0.0,78,26,1020
2020-02-03,15,9,5,SSE,0.0,78,13,1019
2020-02-04,15,8,11,SSE,0.8,80,33,1009
2020-02-05,7,5,18,NW,17.2,73,80,999
2020-02-06,7,1,9,ENE,0.0,60,18,1013
2020-02-07,8,1,5,S,0.0,51,21,1022
2020-02-08,12,4,5,S,0.0,61,0,1027
2020-02-09,12,5,6,SSE,0.0,68,5,1032
2020-02-10,13,5,7,SSE,0.0,72,17,1027
2020-02-11,16,8,9,S,0.0,72,56,1016
2020-02-12,15,10,6,SSE,0.8,79,51,1016
2020-02-13,16,9,6,SSE,0.4,76,33,1021
2020-02-14,11,8,10,SE,28.8,79,72,1017
2020-02-15,14,6,8,ENE,0.7,68,14,1021
2020-02-16,14,6,6,SSW,0.0,60,9,1029
2020-02-17,15,8,5,SW,0.0,61,2,1027
2020-02-18,14,6,5,SW,0.0,70,10,1021
2020-02-19,14,8,6,SSW,2.0,76,37,1019
2020-02-20,12,8,4,SE,21.2,78,77,1015
2020-02-21,12,5,7,SSE,0.0,56,0,1022
2020-02-22,11,5,7,E,0.0,50,4,1027
2020-02-23,13,5,4,S,0.0,55,13,1027
2020-02-24,14,7,5,S,0.0,61,6,1021
2020-02-25,18,11,7,S,0.0,66,23,1017
2020-02-26,15,9,17,SSE,1.1,76,37,1007
2020-02-27,9,-1,12,WSW,33.5,76,76,1006
2020-02-28,11,3,6,S,0.1,65,38,1018
2020-03-01,14,5,12,SSE,0.0,62,14,1018
2020-03-02,17,9,19,SSE,0.6,74,71,1013
2020-03-03,15,11,15,SSE,7.5,77,59,1007
2020-03-04,10,8,5,W,56.3,87,90,1005
2020-03-05,12,7,6,SW,0.2,77,42,1009
2020-03-06,12,7,14,SSE,1.3,77,71,1008
2020-03-07,10,10,7,SSE,62.1,93,83,1006
2020-03-08,13,7,11,S,17.5,81,80,1012
2020-03-09,13,8,9,SSW,7.8,80,78,1012
2020-03-10,12,7,5,SW,2.8,83,54,1013
2020-03-11,14,7,6,SW,0.0,75,6,1020
2020-03-12,18,9,4,S,0.0,70,5,1021
2020-03-13,20,13,5,S,0.0,67,10,1014
2020-03-14,20,13,4,SW,0.0,70,6,1013
2020-03-15,14,10,5,WSW,12.7,87,68,1014
2020-03-16,15,7,10,E,0.0,63,11,1025
2020-03-17,14,5,8,SW,0.0,60,1,1028
2020-03-18,16,8,6,SSW,0.0,71,3,1024
2020-03-19,16,8,8,SW,0.0,62,4,1025
2020-03-20,16,9,5,S,0.0,77,5,1023
2020-03-21,18,12,5,SSW,0.0,70,2,1017
2020-03-22,16,11,6,SSW,0.0,65,25,1013
2020-03-23,11,6,7,WSW,15.6,82,87,1015
2020-03-24,8,4,8,WSW,1.0,67,45,1015
2020-03-25,13,4,8,ENE,0.0,67,50,1015
2020-03-26,14,7,16,E,0.6,64,64,1010
2020-03-27,10,6,5,SE,6.4,82,84,1013
2020-03-28,13,6,8,SW,2.5,77,58,1013
2020-03-29,15,8,6,SW,0.6,79,58,1012
2020-03-30,16,9,5,SSW,8.8,77,41,1010
2020-03-31,15,10,5,WSW,12.8,77,92,1012
2020-04-01,8,5,5,W,37.0,93,97,1012
2020-04-02,12,4,5,SSW,0.3,78,22,1014
2020-04-03,14,6,5,SSE,6.8,80,57,1014
2020-04-04,17,9,10,ENE,0.0,69,36,1013
2020-04-05,16,9,12,E,0.0,68,57,1014
2020-04-06,16,10,11,E,0.0,61,53,1023
2020-04-07,18,9,8,E,0.0,49,9,1025
2020-04-08,19,8,7,E,0.0,50,1,1025
2020-04-09,18,9,7,SSW,0.0,57,1,1021
2020-04-10,19,10,5,SW,0.0,67,2,1020
2020-04-11,21,11,6,SW,0.1,65,16,1020
2020-04-12,20,12,6,S,3.6,66,47,1021
2020-04-13,20,13,7,S,0.0,60,11,1020
2020-04-14,16,11,6,SSE,0.2,57,37,1016
2020-04-15,17,11,7,E,0.1,62,37,1017
2020-04-16,18,8,7,SSW,0.0,54,0,1023
2020-04-17,17,10,6,WSW,0.0,63,30,1019
2020-04-18,19,11,5,SSW,0.0,69,3,1017
2020-04-19,21,13,6,SW,0.0,61,31,1015
2020-04-20,22,14,6,SW,0.4,63,48,1010
2020-04-21,22,13,8,E,12.3,76,80,1008
2020-04-22,13,8,8,E,21.2,86,91,1013
2020-04-23,12,9,8,ESE,4.2,82,83,1017
2020-04-24,17,7,7,SSW,0.0,71,8,1015
2020-04-25,18,10,6,SW,0.0,70,3,1012
2020-04-26,19,12,7,SW,0.0,66,6,1010
2020-04-27,20,11,6,SW,0.0,70,7,1012
2020-04-28,21,12,7,S,0.0,64,11,1014
2020-04-29,19,14,8,S,16.9,70,60,1012
2020-04-30,20,13,6,SW,3.1,70,49,1013
2020-05-01,20,12,7,SW,2.4,71,42,1012
2020-05-02,19,14,8,SW,9.3,71,76,1009
2020-05-03,20,12,9,WSW,9.9,79,69,1008
2020-05-04,19,11,8,SSW,0.4,68,19,1014
2020-05-05,20,10,7,SW,0.0,62,8,1016
2020-05-06,20,12,7,SSW,0.1,62,42,1014
2020-05-07,20,13,8,W,3.4,73,42,1014
2020-05-08,21,11,7,SSW,0.0,61,8,1020
2020-05-09,21,11,7,SW,0.0,66,16,1018
2020-05-10,21,13,6,S,0.0,66,29,1016
2020-05-11,26,14,8,S,0.0,50,20,1013
2020-05-12,24,15,7,SW,0.0,58,2,1014
2020-05-13,27,15,7,SSW,0.0,52,7,1018
2020-05-14,31,18,11,SSE,0.0,42,29,1015
2020-05-15,28,21,12,SE,0.0,42,36,1015
2020-05-16,30,19,5,SSW,0.0,48,19,1017
2020-05-17,33,22,5,SSW,0.0,46,27,1018
2020-05-18,31,21,8,S,0.0,42,57,1017
2020-05-19,31,21,9,SSW,0.0,55,26,1014
2020-05-20,27,17,8,WSW,6.6,67,66,1008
2020-05-21,20,14,7,S,21.8,80,72,1009
2020-05-22,23,12,9,S,0.0,62,5,1019
2020-05-23,23,14,7,SW,0.0,58,13,1023
2020-05-24,24,14,8,SW,0.0,61,23,1023
2020-05-25,23,14,7,SSW,2.8,68,51,1021
2020-05-26,19,11,9,SW,18.0,69,71,1018
2020-05-27,20,10,8,SE,2.8,64,62,1019
2020-05-28,20,11,9,SSW,1.3,66,32,1019
2020-05-29,20,11,8,SSW,7.8,70,51,1017
2020-05-30,21,11,7,SW,2.0,69,42,1016
2020-05-31,20,12,8,SW,6.0,71,61,1014
2020-06-01,19,12,8,WSW,9.2,75,67,1012
2020-06-02,21,11,8,SSW,0.0,72,8,1011
2020-06-03,21,11,8,SW,0.0,64,12,1010
2020-06-04,25,12,10,S,0.0,56,11,1011
2020-06-05,21,13,10,SE,2.4,63,38,1010
2020-06-06,21,16,6,SW,25.9,78,76,1006
2020-06-07,24,13,7,SW,0.1,72,28,1011
2020-06-08,26,14,6,S,1.3,67,34,1010
2020-06-09,27,15,7,SSW,2.3,64,33,1010
2020-06-10,24,14,7,SW,3.1,67,40,1011
2020-06-11,23,13,8,S,1.5,63,59,1011
2020-06-12,22,12,8,SW,0.3,65,23,1012
2020-06-13,23,12,7,WSW,0.0,70,4,1012
2020-06-14,27,14,7,SW,0.0,64,12,1010
2020-06-15,24,15,8,SW,0.2,66,20,1010
2020-06-16,23,13,6,SW,1.6,73,38,1010
2020-06-17,23,14,6,SW,6.0,74,56,1010
2020-06-18,24,16,8,SW,2.0,71,53,1012
2020-06-19,24,14,8,WSW,0.0,64,9,1014
2020-06-20,27,16,7,SW,0.0,55,12,1013
2020-06-21,24,14,8,WSW,5.6,74,44,1009
2020-06-22,24,14,8,SSW,4.8,71,47,1008
2020-06-23,25,15,7,SSW,5.8,72,49,1011
2020-06-24,27,16,7,SSW,4.5,69,44,1016
2020-06-25,27,18,7,SSW,23.8,70,46,1018
2020-06-26,29,19,6,SSW,4.8,69,43,1017
2020-06-27,29,19,7,WSW,4.7,65,57,1016
2020-06-28,29,19,6,SSW,0.2,63,18,1015
2020-06-29,29,19,6,WSW,0.0,62,4,1012
2020-06-30,31,19,6,SW,0.0,57,0,1012
2020-07-01,33,21,6,SSW,0.0,58,5,1012
2020-07-02,33,21,7,SW,0.0,50,5,1010
2020-07-03,32,22,7,SW,0.0,53,4,1009
2020-07-04,33,22,7,S,8.6,59,30,1010
2020-07-05,32,19,7,SW,4.4,62,40,1010
2020-07-06,31,21,7,SSE,0.2,57,48,1007
2020-07-07,30,19,8,SSW,1.4,64,30,1006
2020-07-08,30,19,8,SSW,0.0,63,5,1014
2020-07-09,31,17,7,SSW,0.0,57,14,1016
2020-07-10,32,19,6,S,0.0,52,7,1015
2020-07-11,31,19,8,SSW,0.0,51,11,1014
2020-07-12,31,20,7,SW,0.0,53,6,1013
2020-07-13,30,19,8,SSW,0.0,58,10,1013
2020-07-14,28,17,9,S,0.1,49,28,1013
2020-07-15,29,16,7,SW,0.0,57,14,1015
2020-07-16,28,17,8,SSW,0.0,51,20,1013
2020-07-17,30,16,7,SSW,0.0,49,6,1010
2020-07-18,26,15,6,W,1.0,69,27,1010
2020-07-19,27,15,8,WSW,0.0,64,9,1012
2020-07-20,28,14,7,SSW,0.0,60,1,1014
2020-07-21,31,17,8,SSW,0.0,54,3,1017
2020-07-22,34,19,9,SSE,0.0,47,4,1015
2020-07-23,34,20,9,SSW,0.0,43,6,1012
2020-07-24,35,22,8,SSW,0.0,41,7,1010
2020-07-25,33,21,10,SW,0.0,42,9,1009
2020-07-26,29,17,8,W,0.0,68,12,1011
2020-07-27,32,17,8,SSW,0.0,58,7,1014
2020-07-28,35,20,8,S,0.0,44,2,1014
2020-07-29,36,21,9,SSW,0.0,35,0,1014
2020-07-30,38,22,8,SSW,0.0,36,3,1015
2020-07-31,37,22,9,SW,0.0,39,4,1013
2020-08-01,36,22,8,SW,0.1,48,11,1010
2020-08-02,35,20,8,S,0.5,48,20,1009
2020-08-03,35,21,10,SSE,0.0,43,10,1010
2020-08-04,36,20,8,S,0.1,37,15,1008
2020-08-05,27,19,7,WSW,7.8,63,49,1008
2020-08-06,28,16,6,S,6.5,64,46,1010
2020-08-07,29,17,7,SSW,2.6,64,25,1012
2020-08-08,27,17,5,SE,0.7,64,51,1011
2020-08-09,32,20,10,ESE,0.0,51,20,1011
2020-08-10,33,20,8,SSW,0.0,47,15,1012
2020-08-11,32,20,7,SSW,0.0,48,10,1014
2020-08-12,33,20,8,SSW,0.0,49,7,1015
2020-08-13,33,22,7,SSW,0.0,48,5,1015
2020-08-14,34,21,7,SSW,0.0,45,4,1013
2020-08-15,34,22,10,SSW,0.0,44,7,1011
2020-08-16,32,20,7,SSW,0.0,57,5,1011
2020-08-17,33,20,8,S,0.0,49,4,1012
2020-08-18,32,20,8,SW,0.0,43,13,1009
2020-08-19,30,21,10,WSW,0.0,55,10,1008
2020-08-20,31,17,9,SSW,0.0,52,2,1011
2020-08-21,33,18,9,SSE,0.0,44,2,1015
2020-08-22,34,21,9,SSW,0.0,41,2,1015
2020-08-23,35,21,8,SSW,0.0,41,4,1011
2020-08-24,34,21,8,SSW,0.0,44,11,1009
2020-08-25,32,21,9,SW,0.2,51,28,1010
2020-08-26,31,18,7,WSW,0.0,65,7,1014
2020-08-27,32,19,7,SSW,0.0,48,3,1013
2020-08-28,34,20,7,SSW,0.0,40,3,1011
2020-08-29,35,21,9,S,0.0,39,5,1011
2020-08-30,34,22,8,S,0.0,41,0,1013
2020-08-31,37,21,7,SSW,0.0,37,0,1011
2020-09-01,28,21,9,WSW,0.1,56,17,1009
2020-09-02,28,15,7,S,0.0,57,24,1012
2020-09-03,29,17,7,SW,0.0,58,16,1016
2020-09-04,30,17,8,SW,0.0,57,8,1019
2020-09-05,31,15,9,SSW,0.0,39,1,1017
2020-09-06,31,18,8,S,0.0,39,2,1014
2020-09-07,33,18,8,S,0.1,38,20,1015
2020-09-08,33,19,6,SSW,0.0,42,16,1019
2020-09-09,33,21,7,SSW,0.0,48,15,1020
2020-09-10,32,19,8,SW,0.0,52,5,1014
2020-09-11,34,19,8,SSW,0.0,39,7,1011
2020-09-12,34,20,8,S,0.0,37,4,1014
2020-09-13,34,19,8,SSW,0.0,36,6,1018
2020-09-14,32,19,8,S,0.0,35,32,1020
2020-09-15,33,18,7,SE,0.0,37,11,1019
2020-09-16,33,18,9,S,0.0,34,11,1016
2020-09-17,30,18,8,SSW,0.0,44,37,1012
2020-09-18,33,19,12,E,0.0,42,27,1012
2020-09-19,30,19,8,SE,0.0,44,23,1016
2020-09-20,29,17,8,SSW,0.0,50,9,1015
2020-09-21,29,16,8,SW,0.0,57,11,1016
2020-09-22,29,16,9,S,0.0,54,17,1017
2020-09-23,28,16,13,SSE,9.5,59,59,1015
2020-09-24,27,16,8,SSW,8.4,63,57,1013
2020-09-25,27,16,15,SSE,0.2,56,24,1010
2020-09-26,18,15,17,SW,32.5,74,88,1002
2020-09-27,22,11,15,SSE,2.1,66,60,1009
2020-09-28,23,15,14,S,9.6,68,72,1013
2020-09-29,21,14,8,SW,19.1,74,69,1014
2020-09-30,20,12,7,SW,0.4,72,48,1013
2020-10-01,21,12,6,S,0.0,64,7,1010
2020-10-02,26,12,11,SSE,0.0,59,10,1011
2020-10-03,30,15,13,SE,0.0,55,5,1013
2020-10-04,31,21,13,SSE,0.1,42,39,1013
2020-10-05,28,19,13,SE,0.5,50,33,1013
2020-10-06,26,18,11,SSE,2.7,65,42,1016
2020-10-07,21,16,8,SSW,9.6,80,69,1013
2020-10-08,20,13,7,WSW,16.7,75,67,1015
2020-10-09,21,12,6,SSW,0.0,65,6,1018
2020-10-10,21,13,5,S,0.0,68,5,1018
2020-10-11,22,13,6,S,0.0,70,42,1015
2020-10-12,22,12,12,SE,47.1,71,49,1007
2020-10-13,16,10,9,SSW,84.2,83,81,1007
2020-10-14,19,9,8,SSE,0.2,73,39,1014
2020-10-15,20,12,16,SSE,1.0,70,67,1015
2020-10-16,15,13,8,SW,33.1,86,87,1012
2020-10-17,18,11,5,SSW,0.0,70,10,1014
2020-10-18,18,9,5,S,0.0,62,10,1017
2020-10-19,20,10,5,S,0.0,64,7,1021
2020-10-20,18,10,5,SSW,0.0,67,10,1024
2020-10-21,20,10,6,SSE,0.0,57,5,1025
2020-10-22,20,10,5,SSW,0.0,52,3,1024
2020-10-23,21,12,4,S,0.0,56,0,1021
2020-10-24,20,11,4,SSW,0.0,47,27,1017
2020-10-25,19,13,7,SSW,8.1,70,73,1015
2020-10-26,20,11,4,S,0.0,75,13,1016
2020-10-27,20,12,6,S,0.0,71,7,1013
2020-10-28,21,12,5,SE,0.0,65,13,1012
2020-10-29,19,12,6,SW,1.2,76,34,1018
2020-10-30,18,11,4,SW,1.8,75,35,1020
2020-10-31,19,10,5,SSE,0.0,60,7,1021
2020-11-01,18,11,5,S,0.0,68,6,1020
2020-11-02,19,11,5,S,0.0,68,16,1022
2020-11-03,18,13,4,S,0.0,81,42,1021
2020-11-04,19,11,3,SW,0.0,81,47,1020
2020-11-05,19,14,3,WSW,10.2,84,74,1023
2020-11-06,20,11,8,E,0.0,58,11,1025
2020-11-07,20,10,6,ESE,0.0,56,2,1028
2020-11-08,19,10,5,SSW,0.0,57,3,1025
2020-11-09,19,10,5,S,0.0,56,0,1022
2020-11-10,20,10,5,SSE,0.0,52,0,1022
2020-11-11,19,9,7,SSE,0.0,57,0,1024
2020-11-12,17,8,6,S,0.0,65,3,1025
2020-11-13,17,9,5,S,1.0,78,53,1024
2020-11-14,17,10,4,SSW,0.0,75,10,1025
2020-11-15,16,9,4,S,0.0,66,45,1023
2020-11-16,19,10,6,S,0.0,63,16,1021
2020-11-17,15,10,7,ESE,0.9,71,65,1021
2020-11-18,19,11,6,ENE,0.0,64,40,1025
2020-11-19,18,8,7,SSE,0.0,59,2,1023
2020-11-20,16,7,6,S,0.0,51,3,1018
2020-11-21,13,6,10,E,0.1,53,65,1022
2020-11-22,15,5,9,E,0.0,60,18,1028
2020-11-23,16,7,5,SSW,0.0,65,17,1025
2020-11-24,15,8,4,SSW,0.0,68,25,1022
2020-11-25,17,7,7,SSE,0.0,59,5,1023
2020-11-26,16,7,5,SSE,0.0,43,0,1023
2020-11-27,16,8,5,S,0.0,44,2,1022
2020-11-28,15,6,6,SE,0.0,51,23,1019
2020-11-29,14,7,9,ESE,1.1,58,64,1013
2020-11-30,15,8,6,SSW,0.0,59,19,1016
2020-12-01,13,5,5,SSE,0.0,65,25,1018
2020-12-02,15,6,10,SE,0.0,70,19,1017
2020-12-03,13,8,11,ESE,6.2,74,75,1012
2020-12-04,15,8,14,SE,5.8,69,72,1007
2020-12-05,15,7,10,SE,0.0,70,15,1013
2020-12-06,16,7,16,ESE,0.1,65,24,1010
2020-12-07,12,8,8,S,30.6,82,81,1009
2020-12-08,13,5,11,SE,0.3,74,33,1012
2020-12-09,12,7,11,SE,66.0,86,89,1007
2020-12-10,12,8,7,S,10.2,80,83,1007
2020-12-11,9,2,11,SE,23.3,84,80,1007
2020-12-12,11,7,6,SE,5.7,83,75,1000
2020-12-13,13,7,5,E,0.8,76,56,1000
2020-12-14,12,6,6,SE,0.0,72,3,1011
2020-12-15,15,6,5,SSE,0.0,70,9,1019
2020-12-16,14,9,4,S,0.0,73,8,1023
2020-12-17,15,9,4,SSE,0.0,76,2,1024
2020-12-18,13,7,4,S,0.0,74,25,1026
2020-12-19,13,8,5,S,0.0,77,43,1026
2020-12-20,14,9,4,ESE,0.0,72,77,1024
2020-12-21,14,10,5,S,0.8,73,63,1025
2020-12-22,14,8,4,SSW,1.3,84,75,1025
2020-12-23,13,8,4,SSE,0.0,81,22,1025
2020-12-24,14,8,6,SSE,0.0,80,15,1021
2020-12-25,15,8,12,SSE,0.2,80,34,1016
2020-12-26,15,11,11,SSE,1.1,78,62,1014
2020-12-27,12,9,12,SE,25.4,80,87,1008
2020-12-28,12,6,16,SSE,2.2,78,48,1008
2020-12-29,13,8,15,SSE,2.0,79,80,1010
2020-12-30,14,9,16,SSE,0.6,74,57,1011
2020-12-31,12,8,9,S,38.2,83,77,1010
2021-01-01,12,5,8,SSE,0.3,74,27,1017
2021-01-02,13,6,11,SE,0.2,65,18,1017
2021-01-03,14,7,11,SE,35.0,80,82,1014
2021-01-04,10,4,8,SSE,18.8,81,74,1012
2021-01-05,10,4,10,SSE,3.7,79,61,1016
2021-01-06,11,5,12,SSE,6.3,82,85,1017
2021-01-07,12,5,8,SE,54.4,91,99,1015
2021-01-08,14,9,9,SW,31.7,92,97,1010
2021-01-09,13,9,3,SE,14.6,92,76,1013
2021-01-10,18,9,11,SE,16.8,86,94,1012
2021-01-11,13,12,5,W,54.5,95,95,1012
2021-01-12,10,8,6,NW,1.7,88,77,1011
2021-01-13,9,5,6,WNW,11.6,84,91,1011
2021-01-14,9,3,5,WSW,5.4,74,48,1011
2021-01-15,7,-1,7,ESE,0.8,66,33,1013
2021-01-16,5,1,6,SE,4.2,76,62,1012
2021-01-17,3,0,4,SSE,0.0,51,50,1018
2021-01-18,4,0,7,ENE,0.0,49,3,1021
2021-01-19,6,0,4,S,0.0,46,5,1027
2021-01-20,9,2,7,SE,0.0,60,13,1028
2021-01-21,11,4,12,SE,0.6,81,85,1024
2021-01-22,12,5,13,SE,1.4,80,57,1020
2021-01-23,10,1,10,ESE,66.7,87,91,1009
2021-01-24,11,6,18,SSE,19.4,82,85,1006
2021-01-25,11,8,15,SW,37.7,80,85,1006
2021-01-26,9,4,9,WSW,49.1,92,94,1004
2021-01-27,4,0,10,WNW,0.7,69,37,1008
2021-01-28,6,2,6,SW,0.0,62,9,1016
2021-01-29,11,3,12,SE,0.0,72,51,1012
2021-01-30,12,8,12,SW,21.5,80,67,1003
2021-01-31,14,8,15,SSE,24.4,79,78,1002
2021-02-01,11,5,12,SSE,15.1,83,71,1002
2021-02-02,12,8,8,SE,4.1,83,84,1010
2021-02-03,16,8,4,S,0.0,74,11,1018
2021-02-04,16,9,5,S,0.0,74,13,1020
2021-02-05,17,10,5,SSW,0.0,68,30,1020
2021-02-06,19,9,8,SSE,0.0,68,7,1017
2021-02-07,18,11,17,SE,0.0,56,25,1011
2021-02-08,13,8,18,S,20.6,78,70,1004
2021-02-09,12,9,15,S,16.5,82,79,1010
2021-02-10,14,8,18,SSE,2.3,74,41,1013
2021-02-11,12,9,14,SW,56.4,84,87,1007
2021-02-12,9,6,6,WSW,1.8,75,30,1018
2021-02-13,7,4,10,ESE,26.7,84,92,1016
2021-02-14,2,-3,10,ENE,27.6,86,78,1020
2021-02-15,2,-6,10,ENE,0.0,74,14,1030
2021-02-16,4,-3,5,S,0.0,59,8,1029
2021-02-17,7,-1,6,S,0.0,65,46,1024
2021-02-18,11,4,5,SSW,0.1,77,22,1023
2021-02-19,13,5,6,S,0.0,66,7,1026
2021-02-20,13,6,6,SSE,0.0,74,15,1027
2021-02-21,15,6,6,SE,0.0,68,8,1028
2021-02-22,14,7,6,SSE,0.0,62,2,1030
2021-02-23,14,9,5,SW,0.0,69,0,1031
2021-02-24,17,10,4,S,0.0,63,0,1031
2021-02-25,18,9,7,SSE,0.0,61,2,1031
2021-02-26,18,11,5,SW,0.0,65,1,1027
2021-02-27,16,11,5,SW,0.0,76,4,1021
2021-02-28,17,10,8,E,0.0,61,15,1024
2021-03-01,14,9,7,SSW,0.0,58,21,1027
2021-03-02,15,6,7,S,0.0,55,1,1030
2021-03-03,15,8,5,SW,0.0,57,0,1030
2021-03-04,15,7,5,SW,0.0,65,5,1024
2021-03-05,15,8,6,S,0.0,70,12,1019
2021-03-06,13,9,7,SSW,4.2,76,78,1022
2021-03-07,14,8,5,SSW,0.0,71,4,1024
2021-03-08,14,7,6,SSW,0.0,68,26,1017
2021-03-09,15,9,5,S,0.2,70,74,1015
2021-03-10,13,9,11,SSW,13.3,80,67,1012
2021-03-11,11,7,6,WSW,3.3,73,59,1019
2021-03-12,14,6,6,S,0.0,64,33,1022
2021-03-13,15,7,7,S,0.2,70,44,1018
2021-03-14,17,9,8,S,2.3,75,54,1012
2021-03-15,9,6,11,WSW,28.7,85,86,1003
2021-03-16,10,4,7,WSW,2.9,69,60,1007
2021-03-17,10,5,9,SW,2.1,67,43,1011
2021-03-18,10,4,9,SSW,1.7,65,64,1014
2021-03-19,11,4,6,SW,0.0,66,29,1013
2021-03-20,12,4,5,SE,6.6,70,87,1012
2021-03-21,9,7,8,SE,41.0,91,96,1005
2021-03-22,8,1,5,SSW,31.2,92,97,999
2021-03-23,11,5,10,ENE,0.9,68,49,1008
2021-03-24,10,3,9,SSE,0.2,63,25,1015
2021-03-25,11,5,7,SSW,0.0,56,6,1019
2021-03-26,13,5,7,S,0.0,58,10,1025
2021-03-27,14,6,6,SW,0.0,66,6,1029
2021-03-28,16,8,5,SW,0.0,71,3,1031
2021-03-29,16,10,5,SSW,1.0,78,36,1030
2021-03-30,17,9,11,E,0.0,58,10,1026
2021-03-31,18,9,11,E,0.0,49,6,1023
2021-04-01,17,10,7,SSW,0.0,57,5,1019
2021-04-02,18,10,7,S,0.7,71,36,1018
2021-04-03,19,11,14,SSE,0.4,71,45,1012
2021-04-04,13,8,8,WSW,15.0,87,82,1009
2021-04-05,14,7,6,SSW,0.0,76,11,1012
2021-04-06,17,9,8,S,0.0,64,7,1007
2021-04-07,10,7,9,W,7.6,88,88,1010
2021-04-08,11,4,8,WNW,1.8,66,23,1022
2021-04-09,12,4,7,S,0.0,54,0,1028
2021-04-10,15,5,7,SW,0.0,59,11,1026
2021-04-11,16,7,7,SW,0.0,63,12,1024
2021-04-12,18,9,7,SSW,0.0,68,24,1023
2021-04-13,16,11,7,SSE,0.6,67,50,1018
2021-04-14,11,8,6,SSW,13.0,88,84,1016
2021-04-15,13,6,6,SSW,0.0,71,19,1018
2021-04-16,16,6,5,SSE,0.7,72,49,1015
2021-04-17,14,9,7,SE,2.1,79,66,1008
2021-04-18,11,6,4,SSW,13.6,90,90,1012
2021-04-19,12,9,6,S,24.3,85,79,1012
2021-04-20,13,8,7,SW,9.8,78,75,1016
2021-04-21,16,8,7,S,1.1,70,57,1020
2021-04-22,17,8,7,S,0.3,66,57,1021
2021-04-23,14,11,6,SE,13.9,87,92,1020
2021-04-24,13,10,10,E,18.9,83,66,1017
2021-04-25,19,8,8,SSW,0.0,75,20,1017
2021-04-26,20,11,7,S,0.0,74,16,1016
